res_id,type,cuisines 1,cuisines 2,cuisines 3,cuisines 4,cuisines 5,cuisines 6,cuisines 7,cuisines 8,city,latitude,longitude,average_cost_for_two,price_range,aggregate_rating,votes,photo_count,delivery,state
18711813,Bar,Italian,,,,,,,,Cuttack,20.44758041,85.89669161,600,2,3.3,27,12,0,Odisha
18757417,Café,Cafe,,,,,,,,Cuttack,20.45884702,85.86534329,600,2,3.2,12,5,0,Odisha
18782566,Casual Dining,North Indian,South Indian,,,,,,,Cuttack,20.463478,85.880719,600,2,3.3,10,2,0,Odisha
18700061,Casual Dining,North Indian,,,,,,,,Cuttack,20.48199558,85.82033951,500,2,3.3,30,10,0,Odisha
18700612,Casual Dining,North Indian,,,,,,,,Cuttack,20.4579527,85.883011,500,2,3.3,19,5,0,Odisha
18700209,Quick Bites,South Indian,North Indian,Chinese,,,,,,Cuttack,20.44611614,85.91272853,500,2,3.2,25,1,0,Odisha
18731887,Quick Bites,Fast Food,,,,,,,,Cuttack,20.466714,85.896372,400,2,3.3,57,6,0,Odisha
18911493,Quick Bites,Biryani,Chinese,North Indian,,,,,,Cuttack,20.475512,85.850313,400,2,3.6,19,7,0,Odisha
18924625,Quick Bites,North Indian,,,,,,,,Cuttack,20.478278,85.826139,400,2,3.7,14,0,0,Odisha
18751173,Quick Bites,Bakery,,,,,,,,Cuttack,20.47640484,85.87568387,400,2,3.4,30,8,0,Odisha
18757555,Casual Dining,North Indian,Mughlai,,,,,,,Cuttack,20.47917,85.83965,400,2,3.3,24,17,0,Odisha
18753473,Quick Bites,Fast Food,,,,,,,,Cuttack,20.46756666,85.89520868,400,2,3.3,25,1,0,Odisha
18752695,Quick Bites,Bakery,,,,,,,,Cuttack,20.45600759,85.88595942,400,2,3.4,14,4,0,Odisha
18756650,Quick Bites,Fast Food,,,,,,,,Cuttack,20.454125,85.879436,400,2,3.2,15,0,0,Odisha
18700191,Bakery,Bakery,,,,,,,,Cuttack,20.47919269,85.8399203,100,1,3.3,29,1,0,Odisha
18739348,Beverage Shop,Beverages,Juices,,,,,,,Cuttack,20.478002,85.824094,100,1,3.2,16,7,0,Odisha
18700301,Quick Bites,Fast Food,,,,,,,,Cuttack,20.48300597,85.8597254,100,1,3.1,14,5,0,Odisha
18700133,Bakery,Bakery,Fast Food,,,,,,,Cuttack,20.47947286,85.82639694,100,1,3.3,19,1,0,Odisha
18985118,Quick Bites,Momos,,,,,,,,Cuttack,20.478823,85.840715,100,1,3.2,11,0,0,Odisha
18701023,Bakery,Bakery,,,,,,,,Cuttack,20.46538295,85.87782629,100,1,3.2,12,1,0,Odisha
18700121,Quick Bites,Mithai,Odia,,,,,,,Cuttack,20.4800514,85.82619611,100,1,3.2,10,1,0,Odisha
18985185,Quick Bites,Odia,,,,,,,,Cuttack,20.4788,85.859825,120,1,3.3,15,1,0,Odisha
18753472,Quick Bites,Lebanese,,,,,,,,Cuttack,20.466278,85.896639,150,1,3.5,43,2,0,Odisha
18700270,Quick Bites,Fast Food,,,,,,,,Cuttack,20.48541368,85.83876327,150,1,3.3,40,7,0,Odisha
18700468,Bakery,Bakery,,,,,,,,Cuttack,20.46732008,85.89331035,150,1,3.2,31,12,0,Odisha
18700420,Quick Bites,South Indian,,,,,,,,Cuttack,20.4672,85.85737,150,1,3.2,11,0,0,Odisha
19039910,Quick Bites,North Indian,Chinese,,,,,,,Cuttack,20.461354,85.868792,200,1,3.5,22,2,0,Odisha
18755520,Food Truck,Biryani,Street Food,Momos,,,,,,Cuttack,20.480217,85.835678,200,1,3.3,51,2,0,Odisha
18949397,Bakery,Bakery,,,,,,,,Cuttack,20.468651,85.888393,200,1,3.3,10,22,0,Odisha
18757294,Quick Bites,Fast Food,,,,,,,,Cuttack,20.4681,85.869,200,1,3.3,34,9,0,Odisha
18758388,Dessert Parlour,Ice Cream,,,,,,,,Cuttack,20.46834,85.89596,200,1,3.4,23,20,0,Odisha
18760205,Quick Bites,Fast Food,,,,,,,,Cuttack,20.47081,85.88508,200,1,3.3,32,9,0,Odisha
18719300,Quick Bites,South Indian,,,,,,,,Cuttack,20.47932555,85.87005928,200,1,3.3,44,4,0,Odisha
18754488,Quick Bites,Tea,Fast Food,,,,,,,Cuttack,20.477887,85.841703,200,1,3.1,26,3,0,Odisha
18700421,Bakery,Bakery,,,,,,,,Cuttack,20.46558367,85.91183066,200,1,3.2,23,2,0,Odisha
18967277,Kiosk,Momos,,,,,,,,Cuttack,20.462436,85.883033,200,1,3.3,11,0,0,Odisha
18700146,Bakery,Bakery,,,,,,,,Cuttack,20.45151164,85.91811106,200,1,3.3,30,2,0,Odisha
18754493,Quick Bites,Tea,Fast Food,,,,,,,Cuttack,20.4776414,85.84165368,200,1,3.2,15,1,0,Odisha
18700327,Dessert Parlour,Desserts,,,,,,,,Cuttack,20.48249308,85.86938605,200,1,3.2,15,8,0,Odisha
18981828,Café,Cuisine Varies,,,,,,,,Cuttack,20.483488,85.825192,200,1,3.2,11,2,0,Odisha
18700165,Sweet Shop,Mithai,,,,,,,,Cuttack,20.45218642,85.91629889,200,1,3.2,16,1,0,Odisha
18790222,Quick Bites,North Indian,Fast Food,,,,,,,Cuttack,20.4817308,85.8238909,200,1,3.3,10,2,0,Odisha
18700137,Sweet Shop,Mithai,,,,,,,,Cuttack,20.45116703,85.91986857,200,1,3.2,10,1,0,Odisha
18918114,Quick Bites,Fast Food,Beverages,Bakery,,,,,,Cuttack,20.4844,85.849216,250,1,3.6,18,6,0,Odisha
18749796,Quick Bites,Fast Food,,,,,,,,Cuttack,20.481282,85.86622,300,1,3.6,40,2,0,Odisha
18969619,Quick Bites,Fast Food,North Indian,,,,,,,Cuttack,20.478889,85.851778,250,1,3.6,25,2,0,Odisha
18782614,Quick Bites,Fast Food,,,,,,,,Cuttack,20.47133,85.87549,250,1,3.6,22,1,0,Odisha
18794878,Quick Bites,North Indian,Mughlai,Chinese,,,,,,Cuttack,20.47927,85.870087,250,1,3.1,21,2,0,Odisha
18769230,Quick Bites,North Indian,Chinese,,,,,,,Cuttack,20.45311,85.88967,300,1,3.2,11,0,0,Odisha
18700483,Quick Bites,North Indian,Chinese,,,,,,,Cuttack,20.46667238,85.90744894,300,1,3.2,28,2,0,Odisha
18700618,Casual Dining,South Indian,Chinese,North Indian,,,,,,Cuttack,20.45772872,85.88021714,350,2,3.2,25,5,0,Odisha
18757350,Quick Bites,North Indian,South Indian,Chinese,,,,,,Cuttack,20.45831835,85.86582541,350,2,3.2,22,0,0,Odisha
18948549,Quick Bites,North Indian,Fast Food,,,,,,,Cuttack,20.47552475,85.87495901,300,1,3.2,15,0,0,Odisha
18693212,Bakery,Bakery,,,,,,,,Cuttack,20.4602675,85.86333203,300,1,3.2,13,11,0,Odisha
18700966,Casual Dining,Chinese,North Indian,,,,,,,Cuttack,20.47564096,85.87325681,250,1,3.2,14,5,0,Odisha
18700184,Quick Bites,North Indian,,,,,,,,Cuttack,20.45283418,85.91460239,300,1,3.2,11,0,0,Odisha
18795315,Quick Bites,North Indian,South Indian,,,,,,,Cuttack,20.470632,85.906753,250,1,3.2,10,0,0,Odisha
18700082,Casual Dining,North Indian,Chinese,,,,,,,Cuttack,20.44906665,85.92892136,300,1,3.2,10,4,0,Odisha
18755495,Quick Bites,Fast Food,Juices,,,,,,,Cuttack,20.48056493,85.82507126,300,1,3.3,44,28,0,Odisha
18700609,Casual Dining,North Indian,Chinese,Biryani,,,,,,Cuttack,20.4521126,85.89127857,350,2,3.3,52,0,0,Odisha
18757420,Bakery,Bakery,,,,,,,,Cuttack,20.47704244,85.86252328,300,1,3.3,28,18,0,Odisha
18700601,Casual Dining,North Indian,,,,,,,,Cuttack,20.45128766,85.891985,350,2,3.3,45,11,0,Odisha
18909178,Café,North Indian,Chinese,South Indian,,,,,,Cuttack,20.478435,85.863346,300,1,3.3,12,1,0,Odisha
18749804,Quick Bites,Biryani,,,,,,,,Cuttack,20.483144,85.821183,300,1,3.3,37,5,0,Odisha
18700522,Dessert Parlour,Desserts,,,,,,,,Cuttack,20.46884257,85.89625508,300,1,3.6,92,24,0,Odisha
18700470,Bakery,Bakery,,,,,,,,Cuttack,20.46699372,85.8942984,350,2,3.4,30,8,0,Odisha
18700543,Bakery,Bakery,,,,,,,,Cuttack,20.46840407,85.89600764,250,1,3.3,22,5,0,Odisha
18969946,Quick Bites,Chinese,North Indian,,,,,,,Cuttack,20.474972,85.844417,250,1,3.3,16,0,0,Odisha
18713128,Quick Bites,Kebab,,,,,,,,Cuttack,20.4645163,85.86985074,300,1,3.4,24,4,0,Odisha
18700268,Casual Dining,North Indian,,,,,,,,Cuttack,20.47900644,85.84011041,400,2,3.4,121,4,0,Odisha
18982674,Café,Coffee,Continental,Italian,,,,,,Cuttack,20.47740679,85.83810277,700,2,3.3,17,30,0,Odisha
18725877,Quick Bites,Fast Food,Burger,,,,,,,Cuttack,20.46743819,85.89508865,400,2,3.7,299,95,0,Odisha
18701053,Casual Dining,Chinese,North Indian,,,,,,,Cuttack,20.46549571,85.88701788,500,2,3.7,263,39,0,Odisha
18700485,Quick Bites,Fast Food,Cafe,Chinese,North Indian,,,,,Cuttack,20.46776863,85.90631202,350,2,3.5,37,8,1,Odisha
18757372,Quick Bites,North Indian,Chinese,,,,,,,Cuttack,20.458019,85.869599,500,2,3.7,77,15,0,Odisha
18919818,Quick Bites,Bengali,North Indian,Chinese,,,,,,Cuttack,20.481401,85.819947,350,2,3.8,49,57,0,Odisha
3500024,Casual Dining,North Indian,Mughlai,,,,,,,Dehradun,30.32015309,78.04025598,500,3,4.3,1364,251,1,Uttarakhand
3500424,Quick Bites,Fast Food,,,,,,,,Dehradun,30.3240008,78.0415628,200,1,3.8,767,137,1,Uttarakhand
3500218,Dhaba,North Indian,,,,,,,,Dehradun,30.31586529,78.0392877,350,2,4.2,719,25,1,Uttarakhand
18754629,Quick Bites,Pizza,Fast Food,,,,,,,Dehradun,30.33385,78.051497,400,2,3.9,488,110,0,Uttarakhand
3502144,Quick Bites,Fast Food,North Indian,Chinese,,,,,,Dehradun,30.31999912,78.0771273,250,2,4.6,558,21,1,Uttarakhand
3501364,Quick Bites,Rolls,Momos,North Indian,Fast Food,Pizza,Desserts,,,Dehradun,30.32857474,78.05752203,500,3,4.1,364,111,1,Uttarakhand
18391854,Quick Bites,Burger,Fast Food,Beverages,,,,,,Dehradun,30.3664884,78.07020485,500,3,4.2,380,197,1,Uttarakhand
3500017,Casual Dining,Desserts,North Indian,Chinese,South Indian,Fast Food,Street Food,,,Dehradun,30.33507166,78.05326067,650,3,4.3,426,366,1,Uttarakhand
3500484,Café,Cafe,,,,,,,,Dehradun,30.34685679,78.06239963,750,3,4.8,915,1394,0,Uttarakhand
3500153,Quick Bites,Pizza,Fast Food,,,,,,,Dehradun,30.29965,78.00687,400,2,3.9,377,39,0,Uttarakhand
3500062,Quick Bites,Pizza,Fast Food,,,,,,,Dehradun,30.29313,78.05897,400,2,3.6,418,52,0,Uttarakhand
18408585,Casual Dining,Mughlai,North Indian,,,,,,,Dehradun,30.36003667,78.06723565,1250,4,4.7,869,276,1,Uttarakhand
3500011,Casual Dining,Chinese,Thai,Tibetan,Momos,,,,,Dehradun,30.34687184,78.06250859,800,3,4.4,854,935,0,Uttarakhand
18699236,Dhaba,North Indian,,,,,,,,Dehradun,30.30219837,78.01016159,200,1,4,324,17,1,Uttarakhand
3500456,Casual Dining,Mughlai,North Indian,Chinese,,,,,,Dehradun,30.30471272,78.05062951,500,3,4,329,36,1,Uttarakhand
18351825,Casual Dining,North Indian,Chinese,Mughlai,Pizza,,,,,Dehradun,30.33160983,78.01120162,500,3,4.1,347,79,1,Uttarakhand
3500437,Casual Dining,North Indian,Pizza,Chinese,Mughlai,,,,,Dehradun,30.34624774,78.07530541,700,3,4.3,457,51,1,Uttarakhand
3500060,Quick Bites,Pizza,Fast Food,,,,,,,Dehradun,30.36653902,78.07051599,400,2,4.1,301,157,0,Uttarakhand
3500896,Quick Bites,North Indian,,,,,,,,Dehradun,30.32582201,78.05305347,150,1,3.4,296,9,1,Uttarakhand
3500969,Café,Cafe,Italian,,,,,,,Dehradun,30.37547011,78.08252525,400,2,4.4,422,475,0,Uttarakhand
3500078,Casual Dining,Chinese,Tibetan,Thai,Momos,,,,,Dehradun,30.38924336,78.09478294,800,3,4.6,788,776,0,Uttarakhand
3501639,Café,Cafe,Italian,Continental,Healthy Food,Momos,,,,Dehradun,30.33184829,78.01063981,600,3,4.5,380,416,1,Uttarakhand
3500505,Casual Dining,North Indian,Mediterranean,BBQ,Chinese,,,,,Dehradun,30.34277126,78.06127846,1200,4,4.9,721,964,0,Uttarakhand
3500058,Quick Bites,Pizza,Fast Food,,,,,,,Dehradun,30.32269,78.00281,400,2,3.9,381,79,0,Uttarakhand
18416632,Casual Dining,North Indian,Italian,Finger Food,,,,,,Dehradun,30.36159338,78.06795515,1200,4,4.4,360,965,1,Uttarakhand
3500193,Dhaba,Fast Food,Chinese,Tibetan,Momos,,,,,Dehradun,30.36011305,78.06749448,250,2,4,287,170,1,Uttarakhand
3500250,Bakery,Desserts,Bakery,Fast Food,,,,,,Dehradun,30.329815,78.046835,250,2,4.3,333,269,0,Uttarakhand
18440677,Café,Cafe,Mexican,,,,,,,Dehradun,30.37258043,78.07680275,500,3,4.5,379,511,1,Uttarakhand
18407738,Casual Dining,North Indian,Biryani,Fast Food,Chinese,Momos,Continental,,,Dehradun,30.36411461,78.06924935,550,3,4.1,201,136,1,Uttarakhand
3500691,Bakery,Bakery,Fast Food,Italian,Chinese,Momos,,,,Dehradun,30.33215214,78.05358086,300,2,4.1,152,152,0,Uttarakhand
3500832,Quick Bites,Pizza,Fast Food,,,,,,,Dehradun,30.32724329,78.05245402,350,2,3.8,247,47,1,Uttarakhand
3501828,Quick Bites,Fast Food,North Indian,,,,,,,Dehradun,30.30234653,78.05196447,200,1,4.1,236,27,1,Uttarakhand
3501434,Dhaba,North Indian,,,,,,,,Dehradun,30.34087861,77.95522492,400,2,4,182,8,1,Uttarakhand
3500010,Casual Dining,North Indian,Chinese,Continental,,,,,,Dehradun,30.32791319,78.04636471,1000,4,4.1,446,126,1,Uttarakhand
3500497,Casual Dining,North Indian,South Indian,Continental,,,,,,Dehradun,30.3158375,78.04972049,1200,4,4.6,306,214,1,Uttarakhand
3500013,Quick Bites,Cafe,Beverages,Burger,Desserts,,,,,Dehradun,30.3663371,78.07050694,600,3,4.2,264,411,1,Uttarakhand
3500452,Quick Bites,Burger,Fast Food,,,,,,,Dehradun,30.36652195,78.07046101,450,2,4.1,243,93,1,Uttarakhand
3501035,Café,Cafe,,,,,,,,Dehradun,30.36884426,78.07470392,500,3,4.1,286,367,1,Uttarakhand
3500018,Fine Dining,North Indian,Chinese,Continental,,,,,,Dehradun,30.34082971,78.06024414,1800,4,4.2,322,215,1,Uttarakhand
3500365,Café,Cafe,Chinese,,,,,,,Dehradun,30.41165068,78.08498986,700,3,4.2,401,429,0,Uttarakhand
3501134,Dessert Parlour,American,Fast Food,Desserts,Cafe,Italian,Sandwich,Wraps,Burger,Dehradun,30.3400425,78.06005078,400,2,4.4,258,589,1,Uttarakhand
3501219,Sweet Shop,Desserts,North Indian,Chinese,South Indian,Fast Food,Street Food,,,Dehradun,30.334112,78.015392,650,3,4.3,196,69,1,Uttarakhand
3501340,Café,Cafe,Indian,Italian,,,,,,Dehradun,30.33242994,77.99996182,500,3,4.1,280,261,1,Uttarakhand
3501507,Quick Bites,Burger,Fast Food,,,,,,,Dehradun,30.33360134,78.05156585,450,2,4,224,24,1,Uttarakhand
3500393,Bakery,Fast Food,,,,,,,,Dehradun,30.32692983,78.04495856,100,1,4.5,404,82,0,Uttarakhand
3500498,Casual Dining,South Indian,,,,,,,,Dehradun,30.327873,78.046214,600,3,4.3,213,160,1,Uttarakhand
3500247,Quick Bites,Burger,Fast Food,,,,,,,Dehradun,30.32801853,78.04593656,500,3,4.1,373,143,0,Uttarakhand
3500792,Casual Dining,BBQ,North Indian,Chinese,Desserts,,,,,Dehradun,30.35953387,78.06744754,600,3,4.2,439,168,1,Uttarakhand
3500459,Quick Bites,South Indian,,,,,,,,Dehradun,30.3299246,78.0526412,300,2,4,239,113,1,Uttarakhand
17971273,Bakery,Bakery,,,,,,,,Dehradun,30.33128862,78.02833054,350,2,4.3,234,391,0,Uttarakhand
3500298,Casual Dining,Fast Food,Rolls,,,,,,,Dehradun,30.362614,78.06815833,300,2,4.2,296,8,1,Uttarakhand
3500346,Casual Dining,North Indian,Chinese,,,,,,,Dehradun,30.32687976,78.0476743,500,3,4.1,271,105,0,Uttarakhand
3500801,Casual Dining,North Indian,Continental,Italian,Mexican,Afghan,,,,Dehradun,30.32767589,78.04464474,1500,4,4.1,314,435,1,Uttarakhand
3500007,Casual Dining,South Indian,North Indian,Chinese,,,,,,Dehradun,30.32939082,78.04674726,600,3,4.1,308,84,1,Uttarakhand
3500399,Sweet Shop,North Indian,South Indian,Mishti,Desserts,,,,,Dehradun,30.33623666,78.05512514,400,2,4,188,45,1,Uttarakhand
3500390,Casual Dining,Pizza,,,,,,,,Dehradun,30.32212776,78.00328206,600,3,3.7,196,50,1,Uttarakhand
3500180,Casual Dining,North Indian,Chinese,Pizza,,,,,,Dehradun,30.28764247,77.99623623,800,3,4,197,30,1,Uttarakhand
3501147,Café,Cafe,French,Desserts,,,,,,Dehradun,30.31307718,78.04962091,300,2,4.2,182,232,1,Uttarakhand
18888295,Casual Dining,Continental,Chinese,Thai,Mexican,,,,,Dehradun,30.36906,78.074775,600,3,4.5,136,347,1,Uttarakhand
3500059,Quick Bites,North Indian,Chinese,,,,,,,Dehradun,30.3326776,78.0521107,550,3,4,432,5,0,Uttarakhand
3500470,Quick Bites,Fast Food,Healthy Food,Sandwich,Salad,,,,,Dehradun,30.32546,78.043408,500,3,4.1,223,69,1,Uttarakhand
18285165,Café,Cafe,Fast Food,,,,,,,Dehradun,30.32464878,78.04229345,500,3,4,207,181,1,Uttarakhand
3500293,Casual Dining,Pizza,,,,,,,,Dehradun,30.34252763,78.06079835,600,3,3.6,156,136,1,Uttarakhand
3500430,Bakery,Fast Food,Desserts,Bakery,,,,,,Dehradun,30.3275735,78.0450511,200,1,4.3,158,225,1,Uttarakhand
3501373,Café,North Indian,Italian,Continental,Chinese,,,,,Dehradun,30.3324997,78.0476418,900,3,4.1,167,182,0,Uttarakhand
3500709,Quick Bites,Fast Food,Mithai,Bakery,,,,,,Dehradun,30.33373851,78.01657543,200,1,4,147,125,1,Uttarakhand
3501778,Quick Bites,Fast Food,,,,,,,,Dehradun,30.32386181,78.04136162,250,2,3.6,186,22,1,Uttarakhand
3500423,Café,Cafe,Italian,Desserts,,,,,,Dehradun,30.31664877,78.0499991,800,3,3.9,172,250,1,Uttarakhand
19061155,Quick Bites,Pizza,Sandwich,Beverages,,,,,,Dehradun,30.332627,77.961488,150,1,4,100,6,1,Uttarakhand
18332781,Casual Dining,Asian,North Indian,Street Food,Indian,Continental,Italian,Chinese,,Dehradun,30.32931414,78.05282816,1200,4,4.3,215,712,0,Uttarakhand
3500064,Bakery,Desserts,Bakery,,,,,,,Dehradun,30.3288,78.046307,250,2,4,165,147,1,Uttarakhand
3500641,Café,Cafe,Continental,North Indian,Chinese,,,,,Dehradun,30.32205685,78.00303698,400,2,4,171,195,1,Uttarakhand
3500516,Sweet Shop,Mithai,Fast Food,North Indian,,,,,,Dehradun,30.36171922,78.06796487,200,1,3.5,110,361,1,Uttarakhand
3500414,Café,Cafe,Chinese,Fast Food,,,,,,Dehradun,30.40092799,78.09529457,500,3,4.2,219,415,0,Uttarakhand
3500563,Casual Dining,North Indian,Continental,Thai,,,,,,Dehradun,30.31624531,78.011383,800,3,4.2,206,143,0,Uttarakhand
3500008,Fine Dining,North Indian,Chinese,,,,,,,Dehradun,30.36347174,78.06938175,1400,4,4,234,229,0,Uttarakhand
3501627,Quick Bites,Fast Food,Burger,,,,,,,Dehradun,30.3219304,78.0030623,300,2,3.9,191,98,1,Uttarakhand
3500081,Café,Cafe,,,,,,,,Dehradun,30.3282211,78.0470701,500,3,3.9,196,317,1,Uttarakhand
3500483,Quick Bites,Street Food,Fast Food,South Indian,Mithai,Beverages,,,,Dehradun,30.34026922,78.0600832,550,3,3.7,124,199,0,Uttarakhand
3500150,Quick Bites,Chinese,South Indian,Fast Food,,,,,,Dehradun,30.3234101,78.0416339,300,2,4,291,49,0,Uttarakhand
3501499,Quick Bites,Mithai,North Indian,South Indian,Fast Food,,,,,Dehradun,30.33365748,78.01663477,500,3,3.8,191,39,1,Uttarakhand
3500906,Casual Dining,Continental,Chinese,Indian,Thai,,,,,Dehradun,30.34498882,77.94886976,1000,4,4.4,109,376,0,Uttarakhand
3502011,Quick Bites,Fast Food,,,,,,,,Dehradun,30.334368,78.025642,350,2,4,113,135,0,Uttarakhand
3500012,Fine Dining,South Indian,Chinese,North Indian,,,,,,Dehradun,30.32925307,78.04676,800,3,3.9,221,92,1,Uttarakhand
3500377,Casual Dining,North Indian,Biryani,Chinese,Beverages,,,,,Dehradun,30.3343612,78.02544538,600,3,4,152,27,1,Uttarakhand
3500477,Café,Cafe,Fast Food,,,,,,,Dehradun,30.37224923,78.07724264,500,3,4.2,126,404,1,Uttarakhand
18816580,Food Truck,American,Burger,Fast Food,,,,,,Dehradun,30.34701694,78.0621657,400,2,4,122,116,1,Uttarakhand
18070090,Casual Dining,North Indian,,,,,,,,Dehradun,30.39218,78.061466,700,3,4.1,127,223,0,Uttarakhand
3500026,Casual Dining,North Indian,,,,,,,,Dehradun,30.31730432,78.03287957,550,3,3.8,169,7,1,Uttarakhand
3501777,Casual Dining,North Indian,Chinese,,,,,,,Dehradun,30.3338389,78.0204451,1000,4,3.9,167,126,1,Uttarakhand
3500708,Casual Dining,North Indian,Chinese,Italian,,,,,,Dehradun,30.33362652,78.01691439,750,3,3.5,111,221,1,Uttarakhand
19033955,Fine Dining,Chinese,Japanese,Thai,Seafood,Momos,Sushi,,,Dehradun,30.3602067,78.0650194,1100,4,4.1,102,83,1,Uttarakhand
3501157,Casual Dining,North Indian,,,,,,,,Dehradun,30.34278689,78.06089859,1000,4,4.3,235,58,1,Uttarakhand
3500119,Quick Bites,North Indian,,,,,,,,Dehradun,30.29253048,78.00026122,600,3,4,195,6,0,Uttarakhand
3500496,Quick Bites,North Indian,,,,,,,,Dehradun,30.32633,78.04347,250,2,3.9,179,14,1,Uttarakhand
3500462,Quick Bites,Chinese,Momos,,,,,,,Dehradun,30.34244661,78.06099046,200,1,3.9,151,46,0,Uttarakhand
19057407,Bakery,Bakery,Fast Food,Desserts,,,,,,Dehradun,30.32749039,78.04306995,200,1,4,115,40,0,Uttarakhand
3500584,Dessert Parlour,Bakery,Desserts,Fast Food,Cafe,,,,,Dehradun,30.31609162,78.04960884,1000,4,4.2,86,228,1,Uttarakhand
3501100,Microbrewery,Italian,Continental,,,,,,,Dehradun,30.366906,78.071373,1000,4,4,165,119,1,Uttarakhand
3500020,Casual Dining,North Indian,Chinese,Continental,,,,,,Dehradun,30.328072,78.046231,2000,4,4,163,70,0,Uttarakhand
3500891,Fine Dining,Mughlai,Asian,British,,,,,,Dehradun,30.2795247,78.0032732,1800,4,3.7,23,10,1,Uttarakhand
3500378,Casual Dining,North Indian,Continental,Chinese,,,,,,Dehradun,30.333643,78.0510022,1600,4,3.7,80,25,1,Uttarakhand
3500159,Fine Dining,North Indian,Chinese,Italian,,,,,,Dehradun,30.36540301,78.07019245,1500,4,3.8,144,98,0,Uttarakhand
3500266,Casual Dining,North Indian,Chinese,Continental,Italian,Thai,,,,Dehradun,30.33287993,78.05367138,1500,4,3.9,125,96,1,Uttarakhand
3500569,Fine Dining,North Indian,South Indian,Chinese,Continental,,,,,Dehradun,30.33344392,78.02247159,1500,4,4.1,55,77,1,Uttarakhand
3500184,Lounge,Mughlai,North Indian,Chinese,,,,,,Dehradun,30.36359903,78.06919165,1500,4,3.7,95,22,1,Uttarakhand
3500041,Fine Dining,North Indian,Chinese,Continental,,,,,,Dehradun,30.33022195,78.04579306,1500,4,3.6,44,29,0,Uttarakhand
3500571,Café,Cafe,,,,,,,,Dehradun,30.33330805,78.01486038,1500,4,3.8,39,32,1,Uttarakhand
3500486,Fine Dining,North Indian,Chinese,Continental,,,,,,Dehradun,30.31273622,78.04729946,1500,4,3.7,31,3,1,Uttarakhand
3500445,Bar,Finger Food,,,,,,,,Dehradun,30.287677,78.046947,1300,4,3.3,14,5,0,Uttarakhand
18416632,Casual Dining,North Indian,Italian,Finger Food,,,,,,Dehradun,30.36159338,78.06795515,1200,4,4.4,360,965,0,Uttarakhand
3500799,Fine Dining,Chinese,Continental,North Indian,Mughlai,,,,,Dehradun,30.31133147,78.02279873,1200,4,4.2,61,110,1,Uttarakhand
3500096,Fine Dining,North Indian,Chinese,Continental,,,,,,Dehradun,30.33855535,78.05854563,1200,4,4.7,94,49,1,Uttarakhand
18695005,Lounge,Finger Food,,,,,,,,Dehradun,30.36901406,78.07483334,1200,4,3.7,78,75,0,Uttarakhand
18892676,Casual Dining,North Indian,BBQ,,,,,,,Dehradun,30.367828,78.073016,1200,4,3.6,34,103,1,Uttarakhand
18893307,Pub,Continental,North Indian,Chinese,Pizza,Grill,,,,Dehradun,30.341119,78.060709,1200,4,3.9,36,100,1,Uttarakhand
3500449,Casual Dining,North Indian,Continental,Chinese,,,,,,Dehradun,30.327934,78.045321,1200,4,3.4,60,20,0,Uttarakhand
3501638,Café,Cafe,,,,,,,,Dehradun,30.2776218,77.99090475,1200,4,3.6,49,22,1,Uttarakhand
3500084,Fine Dining,North Indian,Continental,,,,,,,Dehradun,30.36626565,78.07108428,1200,4,3.6,19,19,0,Uttarakhand
3500570,Bar,Drinks Only,,,,,,,,Dehradun,30.33336637,78.02233245,1200,4,3.7,17,17,0,Uttarakhand
3500352,Fine Dining,North Indian,Chinese,,,,,,,Dehradun,30.32251643,78.00265543,1100,4,3.8,156,50,1,Uttarakhand
3500355,Casual Dining,North Indian,Continental,Chinese,,,,,,Dehradun,30.328072,78.046231,1100,4,3.9,39,41,0,Uttarakhand
3500913,Casual Dining,Thai,Chinese,North Indian,,,,,,Dehradun,30.38554514,78.09034389,1000,4,4.5,77,295,1,Uttarakhand
18697170,Casual Dining,North Indian,Chinese,Continental,Mediterranean,Mexican,,,,Dehradun,30.36825906,78.0728237,1000,4,4.3,97,97,1,Uttarakhand
3500338,Casual Dining,North Indian,Rajasthani,,,,,,,Dehradun,30.32567529,78.04352559,1000,4,3.6,118,22,1,Uttarakhand
18694757,Casual Dining,North Indian,Chinese,Continental,Lebanese,,,,,Dehradun,30.34011963,78.05990987,1000,4,3.7,91,71,1,Uttarakhand
3500432,Lounge,Italian,Continental,Chinese,,,,,,Dehradun,30.34668,78.062531,1000,4,3.8,112,45,1,Uttarakhand
3500120,Fine Dining,North Indian,Chinese,,,,,,,Dehradun,30.32712139,78.04671675,1000,4,3.9,96,44,0,Uttarakhand
3501050,Casual Dining,North Indian,Fast Food,,,,,,,Dehradun,30.33527393,78.05339109,1000,4,3.7,24,135,1,Uttarakhand
3500118,Casual Dining,North Indian,Chinese,Finger Food,,,,,,Dehradun,30.311281,78.009213,1000,4,3.7,41,51,1,Uttarakhand
3500005,Fine Dining,Chinese,North Indian,Mughlai,,,,,,Dehradun,30.327787,78.032348,1000,4,3.2,45,10,1,Uttarakhand
3500162,Bar,Drinks Only,,,,,,,,Dehradun,30.36539318,78.07018507,1000,4,3.6,26,35,0,Uttarakhand
3501811,Lounge,Continental,North Indian,Italian,,,,,,Dehradun,30.34031697,78.0599454,1000,4,3.3,46,14,1,Uttarakhand
